"","State","HarrisAvg","TrumpAvg","WeightedSampleSize","TimeDiscountedPollCount","Margin","Undecided","HarrisError","TrumpError","HarrisRawWin"
"1","US",48.9103116891776,45.7362884791345,258859.194416694,72.1824370074372,3.17402321004313,5.35339983168788,0.138885668874685,0.138640479576069,"100.00%"
"2","Virginia",49.9364247956518,43.3834111148552,2061.5288961039,2.72781385281385,6.5530136807966,6.68016408949298,1.55623472207609,1.54729843302715,"98.26%"
"3","New Hampshire",50.9272253711283,43.873018726065,2675.91138861139,2.16068931068931,7.05420664506334,5.19975590280665,1.36650957419173,1.36036159132141,"99.52%"
"4","Pennsylvania",47.7726612777311,47.3808786170327,23068.53000333,23.2518953268953,0.391782660698411,4.84646010523612,0.465134552570364,0.464991009250023,"66.32%"
"5","North Carolina",47.2580939678842,48.0933426895887,17853.2567460317,20.6925074925075,-0.83524872170446,4.64856334252715,0.528594280208949,0.528799088240979,"21.48%"
"6","Wisconsin",48.2144265037525,46.9675970691641,14407.3110861361,19.3267066267066,1.24682943458842,4.81797642708338,0.588760013381331,0.588070527922986,"85.53%"
"7","Arizona",46.9009754126946,48.0362086760485,14047.2244949495,17.5270424020424,-1.13523326335382,5.06281591125688,0.595713285261626,0.595930690518355,"17.04%"
"8","Georgia",47.1232370719613,48.2741072523157,15613.8385031635,16.6285575535575,-1.15087018035435,4.60265567572299,0.565162767608281,0.565539474357324,"15.44%"
"9","Michigan",47.8686501531456,46.5783901718691,15601.8918803419,19.0786546786547,1.29025998127647,5.55295967498524,0.565520549040288,0.56507455541152,"87.31%"
"10","Nevada",47.1628070866426,47.108960186425,9356.86536796537,13.7580197580198,0.0538469002176427,5.72823272693237,0.729971121513255,0.729912201001416,"51.47%"
"11","South Dakota",36.5,62,825,1,-25.5,1.5,2.41568149888003,2.42558694922447,"0.00%"
"12","Ohio",44.2199954380845,51.8469291728706,4454.92976190476,4.80952380952381,-7.62693373478616,3.93307538904489,1.05569774940283,1.05857523257841,"0.02%"
"13","Maryland",61.9105643542037,33.403290402584,3284.66587301587,4.28015873015873,28.5072739516197,4.68614524321237,1.21561276349775,1.19694252277624,"100.00%"
