"","State","HarrisAvg","TrumpAvg","WeightedSampleSize","TimeDiscountedPollCount","Margin","Undecided","HarrisError","TrumpError","HarrisRawWin"
"1","Iowa",45.0851403738716,49.7047773019665,2225,3.29166666666667,-4.61963692809495,5.21008232416186,1.49453716309899,1.49705615269834,"6.13%"
"2","US",48.495725263751,46.1781701246906,109859.220796938,87.9062021312022,2.31755513906036,5.32610461155836,0.213203425795412,0.212870512380538,"100.00%"
"3","Pennsylvania",47.8645480229968,47.6361758413443,34649.537956488,40.1987207237208,0.228372181652482,4.49927613565887,0.379558432253611,0.379477828365753,"61.82%"
"4","Michigan",48.0838990917692,46.8621837429866,25390.8698662449,34.6304306804307,1.22171534878265,5.05391716524421,0.443371533401455,0.443042643865427,"91.59%"
"5","Wisconsin",48.3600721292216,47.1409725658228,22101.2247835498,32.3527139527139,1.21909956339879,4.49895530495557,0.475383489562969,0.474914877929925,"90.02%"
"6","North Carolina",47.3020288347044,48.2606637117042,20779.9001554002,26.7015484515485,-0.958634876999795,4.43730745359149,0.489987401476297,0.490178210586681,"16.40%"
"7","Georgia",47.1737456118686,48.5106352508275,19818.1887806638,24.6997113997114,-1.33688963895894,4.31561913730387,0.501697164924335,0.502017393853466,"9.14%"
"8","Arizona",46.7472407498767,48.3715354562935,20896.8803252303,29.2412198912199,-1.62429470641681,4.88122379382973,0.488402463906712,0.488668664890763,"4.82%"
"9","Nevada",47.4594659070864,47.501362519707,13144.8678016428,21.9075507825508,-0.0418966126205902,5.03917157320669,0.61597344150943,0.615968780752337,"48.64%"
"10","New Hampshire",51.5601316716154,44.3750560690855,9036.13333333333,5.26666666666667,7.18507560252997,4.06481225929908,0.743311723453763,0.740434223817139,"100.00%"
"11","Maine",51.3068251111903,41.3846953500087,2865.55,2.40833333333333,9.92212976118167,7.30847953880102,1.32003337100643,1.30924774249615,"99.99%"
"12","Massachusetts",61.4000729878869,33.1110324437422,2819.11904761905,4.55119047619048,28.2890405441447,5.48889456837093,1.31245316466665,1.28941455012905,"100.00%"
"13","Rhode Island",53.9454113534039,37.886593284113,1088.35912698413,1.5218253968254,16.0588180692909,8.16799536248308,2.13898194635059,2.09767821480841,"99.99%"
"14","Vermont",63.8174859004997,30.1825140995003,1244,1.08333333333333,33.6349718009994,6.00000000000001,1.95715463992478,1.90874268477063,"100.00%"
"15","Maine CD-1",58.9258291436001,35.3140399810653,1435.01666666667,2.40833333333333,23.6117891625348,5.76013087533467,1.85117339026521,1.81732980713314,"100.00%"
"16","Maine CD-2",43.376868568011,48.4491146144195,1449.95,2.74166666666667,-5.07224604640847,8.17401681756945,1.84704361155609,1.85564998025167,"8.54%"
"17","Florida",45.1082299984737,50.702932729671,13282.0788239538,11.1125874125874,-5.59470273119724,4.18883727185533,0.611774142617555,0.613221535409917,"0.00%"
"18","Maryland",61.4976889114917,33.3956458958177,3201.12085137085,5.43892496392496,28.1020430156739,5.10666519269062,1.23160861845601,1.21286283808901,"100.00%"
"19","Ohio",44.5475302920242,51.812465944273,7741.7926046176,6.89051226551227,-7.26493565224884,3.64000376370279,0.801045512038207,0.803061288768237,"0.00%"
"20","Minnesota",50.0236779852049,43.8837723596825,4032.82777777778,5.48333333333333,6.13990562552232,6.09254965511258,1.11305559018487,1.10847752447412,"99.71%"
"21","Nebraska",39.0281025609766,55.4498546994149,2914.43095238095,3.57619047619048,-16.4217521384383,5.52204273960844,1.29301641324977,1.30547228636197,"0.00%"
"22","New Mexico",49.1478778410442,41.8619265941012,1491.14235209235,2.30797258297258,7.285951246943,8.99019556485457,1.83009136786756,1.81612446704629,"97.72%"
"23","Texas",44.9332268341184,51.1684685920201,11093.1348845599,7.80995670995671,-6.23524175790163,3.8983045738615,0.66926022854215,0.670952701733718,"0.00%"
"24","Colorado",54.8380520669333,41.8090034620464,1324.30952380952,2.71230158730159,13.0290486048869,3.35294447102036,1.93764973612333,1.92932129192036,"99.96%"
"25","Virginia",50.0709465562997,43.2198782297585,5149.5588023088,6.43773448773449,6.85106832654115,6.70917521394178,0.984641713523314,0.97965199756585,"99.98%"
"26","California",58.9258945299563,34.5780010405734,8303.45773670774,4.85791153291153,24.3478934893828,6.49610442947032,0.767490007304351,0.75678448168091,"100.00%"
"27","Utah",34.8543044314629,56.9320868603856,1289.83846153846,2.27692307692308,-22.0777824289227,8.2136087081515,1.91121287949195,1.95827477285475,"0.00%"
"28","Missouri",41.6234352794408,54.6585751720635,1437.5,2.20833333333333,-13.0351398926227,3.71798954849579,1.85269284324707,1.85965323200402,"0.02%"
"29","South Carolina",41.9877398428386,54.6431166827409,2005.58333333333,2.75,-12.6553768399023,3.36914347442048,1.56867631001939,1.57396779124146,"0.00%"
"30","Washington",57.2391796579902,37.5335564786639,1011.11111111111,2.19444444444444,19.7056231793263,5.22726386334595,2.21196482610553,2.17933617258086,"100.00%"
"31","Oklahoma",33.0371602245791,64.9512005829616,732.966666666666,1.76666666666667,-31.9140403583825,2.0116391924593,2.53746920498026,2.55748679147758,"0.00%"
"32","Wyoming",27.4733500725687,66.1311787334819,631,1,-38.6578286609132,6.39547119394948,2.65900081641153,2.73528725157085,"0.00%"
"33","Nebraska CD-1",43,51,400,0.5,-8,6,3.51808098179768,3.53518029949676,"12.83%"
"34","Nebraska CD-2",51.1104294745716,42.1693195648734,826.45,1.6,8.94110990969828,6.72025096055499,2.45822695441789,2.44416408559081,"96.59%"
"35","Nebraska CD-3",25,70,400,0.5,-45,5,3.29018503238123,3.3847362138562,"0.00%"
"36","Tennessee",36.8638414335061,60.189914568104,616.083333333333,1.18333333333333,-23.3260731345978,2.94624399838995,2.79852465319713,2.81256710776704,"0.00%"
"37","Illinois",58.3926209682668,41.6073790317331,400,0.8,16.7852419365337,7.105427357601e-15,3.51065889883254,3.51065889883254,"99.16%"
"38","Indiana",41.3729319090143,56.2433056060425,551.666666666667,1.05833333333333,-14.8703736970282,2.38376248494312,2.98740224480795,2.99844327589577,"0.65%"
"39","New Jersey",53.5623820052366,40.1755674143041,805.5,1.7,13.3868145909325,6.26205058045925,2.48594993267376,2.46582691523394,"99.66%"
"40","New York",55.9626013100102,39.1818584839087,1634.38149350649,2.28733766233766,16.7807428261015,4.85554020608118,1.74075760326184,1.72856135688875,"100.00%"
"41","Montana",38.3310201215168,55.7667177956418,1325.0695970696,1.70622710622711,-17.435697674125,5.9022620828414,1.91554393303273,1.93532060411564,"0.00%"
"42","Alaska",42.8509711250499,50.4847331906792,1558.75,1.14166666666667,-7.63376206562921,6.66429568427091,1.78166798828004,1.79018018453898,"1.63%"
"43","South Dakota",35.1398329132927,60.834142497108,579.166666666667,0.833333333333333,-25.6943095838153,4.02602458959931,2.86629063008977,2.90455323387529,"0.00%"
"44","Oregon",53,41,400,0.333333333333333,12,6,3.5323476207004,3.50654140533916,"95.59%"
"45","Kansas",43.2,48.2,400,0.333333333333333,-5,8.59999999999999,3.51907096608326,3.53438783580665,"23.92%"
"46","North Dakota",36,54.5,400,0.333333333333333,-18.5,9.5,3.45755350671588,3.52106749632536,"0.40%"
"47","Delaware",54.7467641673959,36.4865996349154,400,0.285714285714286,18.2601645324805,8.76663619768879,3.52712973802576,3.46862997188198,"99.55%"
"48","Connecticut",53,37,400,0.142857142857143,16,10,3.5323476207004,3.47420605384501,"98.88%"
"49","Arkansas",40,55,400,0.111111111111111,-15,5,3.49963551158058,3.5266617308487,"1.64%"
"50","West Virginia",34,61,400,0.1,-27,5,3.44132522181892,3.49195481045463,"0.00%"
